Species,x,y,bio1_1,bio4_1,bio5_1,bio6_1,bio7_1,bio12_1,bio15_1,bio17_1,taxon,group,complex,dispStage,selfOut,dispersion,trophicLevel,maxSize
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.0664,45.5752,87,5386,241,-15,256,2394,64,148,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-121.6694,46.6067,97,5761,263,-19,282,1439,64,112,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-121.6694,46.6067,97,5761,263,-19,282,1439,64,112,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-121.15941,47.70984,67,6372,237,-54,291,1619,64,124,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.94,44.62,110,3381,211,30,181,1958,65,121,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.9043,44.8974,101,3705,215,18,197,2397,65,151,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.9043,44.8974,101,3705,215,18,197,2397,65,151,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.9043,44.8974,101,3705,215,18,197,2397,65,151,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.9043,44.8974,101,3705,215,18,197,2397,65,151,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.8349,45.023,103,3863,223,16,207,2325,65,149,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.8349,45.023,103,3863,223,16,207,2325,65,149,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.8349,45.023,103,3863,223,16,207,2325,65,149,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.8349,45.023,103,3863,223,16,207,2325,65,149,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.22294,47.42148,96,4995,239,0,239,1906,65,125,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.2217,47.4217,96,4995,239,0,239,1906,65,125,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.2217,47.4217,96,4995,239,0,239,1906,65,125,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.2217,47.4217,96,4995,239,0,239,1906,65,125,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.2217,47.4217,96,4995,239,0,239,1906,65,125,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-123.090058,42.941508,120,5573,303,6,297,864,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.9875,42.0332,80,6075,277,-50,327,722,65,50,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.378722,41.241681,67,6035,258,-66,324,872,65,51,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
Dicamptodon tenebrosus,-122.1544,44.2117,67,5913,247,-49,296,1776,65,116,Amphibian,C,Dicamptodon.ater.tene,adult,outcrosser,self,predator,33
